model,threshold,accuracy,precision,recall,f1,f2,roc_auc,average_precision,tn,fp,fn,tp,false_positive_rate,false_negative_rate
linear_svm,0.35,0.5961538461538461,0.5308924485125858,0.9789029535864979,0.6884272997032641,0.8375451263537906,0.8237241132531198,0.8084969580092642,78,205,5,232,0.7243816254416962,0.02109704641350211
linear_svm,0.36,0.5980769230769231,0.5321100917431193,0.9789029535864979,0.6894502228826151,0.838150289017341,0.8237241132531198,0.8084969580092642,79,204,5,232,0.7208480565371025,0.02109704641350211
linear_svm,0.37,0.6,0.5334872979214781,0.9746835443037974,0.6895522388059702,0.836350470673425,0.8237241132531198,0.8084969580092642,81,202,6,231,0.7137809187279152,0.02531645569620253
linear_svm,0.38,0.6,0.5336426914153132,0.9704641350210971,0.688622754491018,0.8339376359680928,0.8237241132531198,0.8084969580092642,82,201,7,230,0.7102473498233216,0.029535864978902954
linear_svm,0.39,0.6038461538461538,0.5361305361305362,0.9704641350210971,0.6906906906906907,0.8351488743645606,0.8237241132531198,0.8084969580092642,84,199,7,230,0.7031802120141343,0.029535864978902954
linear_svm,0.4,0.6076923076923076,0.5386416861826698,0.9704641350210971,0.6927710843373494,0.8363636363636363,0.8237241132531198,0.8084969580092642,86,197,7,230,0.696113074204947,0.029535864978902954
linear_svm,0.41,0.6115384615384616,0.5411764705882353,0.9704641350210971,0.6948640483383686,0.8375819373634378,0.8237241132531198,0.8084969580092642,88,195,7,230,0.6890459363957597,0.029535864978902954
linear_svm,0.42,0.6134615384615385,0.542654028436019,0.9662447257383966,0.6949924127465857,0.8357664233576643,0.8237241132531198,0.8084969580092642,90,193,8,229,0.6819787985865724,0.03375527426160337
linear_svm,0.43,0.6173076923076923,0.5452380952380952,0.9662447257383966,0.6971080669710806,0.8369883040935673,0.8237241132531198,0.8084969580092642,92,191,8,229,0.6749116607773852,0.03375527426160337
linear_svm,0.44,0.6173076923076923,0.5452380952380952,0.9662447257383966,0.6971080669710806,0.8369883040935673,0.8237241132531198,0.8084969580092642,92,191,8,229,0.6749116607773852,0.03375527426160337
linear_svm,0.45,0.6153846153846154,0.5441527446300716,0.9620253164556962,0.6951219512195121,0.8339429407461595,0.8237241132531198,0.8084969580092642,92,191,9,228,0.6749116607773852,0.0379746835443038
linear_svm,0.46,0.6192307692307693,0.5467625899280576,0.9620253164556962,0.6972477064220184,0.8351648351648352,0.8237241132531198,0.8084969580092642,94,189,9,228,0.6678445229681979,0.0379746835443038
linear_svm,0.47,0.6192307692307693,0.5469879518072289,0.9578059071729957,0.696319018404908,0.8327219369038885,0.8237241132531198,0.8084969580092642,95,188,10,227,0.6643109540636042,0.04219409282700422
linear_svm,0.48,0.6230769230769231,0.549636803874092,0.9578059071729957,0.6984615384615385,0.8339456282145481,0.8237241132531198,0.8084969580092642,97,186,10,227,0.657243816254417,0.04219409282700422
linear_svm,0.49,0.6269230769230769,0.5523114355231143,0.9578059071729957,0.7006172839506173,0.8351729212656365,0.8237241132531198,0.8084969580092642,99,184,10,227,0.6501766784452296,0.04219409282700422
linear_svm,0.5,0.6307692307692307,0.5550122249388753,0.9578059071729957,0.7027863777089783,0.8364038319823139,0.8237241132531198,0.8084969580092642,101,182,10,227,0.6431095406360424,0.04219409282700422
linear_svm,0.51,0.6365384615384615,0.5591133004926109,0.9578059071729957,0.7060653188180405,0.8382570162481536,0.8237241132531198,0.8084969580092642,104,179,10,227,0.6325088339222615,0.04219409282700422
